,index,gesetzt,artikel,absatz,text
598,598,eu_digital_markets_act,12.0,5.0,"(5) Eine Praktik nach den Absätzen 1, 3 und 4 gilt als die Bestreitbarkeit zentraler Plattformdienste beschränkend oder unfair, wenn a) sie von Torwächtern angewandt wird und Innovationen behindern und die Wahlmöglichkeiten für gewerbliche Nutzer und Endnutzer einschränken kann, da sie i) die Bestreitbarkeit eines zentralen Plattformdienstes oder anderer Dienste im digitalen Sektor dauerhaft beeinträchtigt oder zu beeinträchtigen droht, indem Hindernisse geschaffen oder verstärkt werden, die anderen Unternehmen den Markteintritt oder eine Expansion als Anbieter eines zentralen Plattformdienstes oder anderer Dienste im digitalen Sektor erschweren, oder ii) andere Betreiber daran hindert, denselben Zugang zu entscheidendem Input zu haben wie der Torwächter, oder b) ein Ungleichgewicht zwischen den Rechten und Pflichten der gewerblichen Nutzer besteht und der Torwächter von den gewerblichen Nutzern einen Vorteil erhält, der in Anbetracht seiner Dienstleistung für diese gewerblichen Nutzer unverhältnismäßig wäre, oder"
599,599,eu_digital_markets_act,1.0,6.0,"(6) Diese Verordnung berührt nicht die Anwendung der Artikel 101 und 102 AEUV. Sie lässt auch die Anwendung der folgenden Vorschriften unberührt: a) nationaler Wettbewerbsvorschriften zum Verbot von wettbewerbswidrigen Vereinbarungen, Beschlüssen von Unternehmensvereinigungen, aufeinander abgestimmten Verhaltensweisen und der missbräuchlichen Ausnutzung einer beherrschenden Stellung, b) nationaler Wettbewerbsvorschriften, mit denen andere Formen einseitiger Verhaltensweisen verboten werden, soweit sie auf andere Unternehmen als Torwächter angewandt werden oder Torwächtern damit weitere Verpflichtungen auferlegt werden, und c) der Verordnung (EG) Nr. 139/2004 des Rates (23) und nationaler Fusionskontrollvorschriften."
600,600,eu_digital_markets_act,16.0,1.0,"(1) Beabsichtigt die Kommission, eine Marktuntersuchung im Hinblick auf den möglichen Erlass von Beschlüssen nach Artikel 17, 18 oder 19 einzuleiten, so erlässt sie einen Beschluss zur Einleitung einer Marktuntersuchung."
601,601,eu_digital_markets_act,21.0,2.0,"(2) Bei der Übermittlung eines einfachen Auskunftsverlangens an ein Unternehmen oder eine Unternehmensvereinigung gibt die Kommission die Rechtsgrundlage und den Zweck des Auskunftsverlangens an, führt auf, welche Auskünfte erforderlich sind, legt die Frist für die Übermittlung der Auskünfte fest und weist auf die in Artikel 30 vorgesehenen Geldbußen hin, die für den Fall der Erteilung unvollständiger, unrichtiger oder irreführender Auskünfte oder Erläuterungen gelten."
602,602,eu_digital_markets_act,9.0,4.0,"(4) Bei der Prüfung eines Antrags nach den Absätzen 1 und 3 berücksichtigt die Kommission insbesondere die Auswirkungen der Einhaltung der betreffenden Verpflichtung auf die Rentabilität der Geschäftstätigkeit des Torwächters in der Union sowie auf Dritte, insbesondere KMU und Verbraucher. Die Kommission kann die Aussetzung von geeigneten Bedingungen und Auflagen abhängig machen, um ein ausgewogenes Gleichgewicht zwischen diesen Interessen und den Zielen der vorliegenden Verordnung zu erreichen."
603,603,eu_digital_markets_act,3.0,9.0,"(9) Bei jedem Unternehmen, das gemäß Absatz 4 oder 8 als Torwächter benannt wurde, führt die Kommission im Benennungsbeschluss die einschlägigen zentralen Plattformdienste auf, die von dem Unternehmen bereitgestellt werden und für sich genommen gemäß Absatz 1 Buchstabe b gewerblichen Nutzern als wichtiges Zugangstor zu Endnutzern dienen."
604,604,eu_digital_markets_act,38.0,7.0,"(7) Eine für die Durchsetzung der in Artikel 1 Absatz 6 genannten Vorschriften zuständige nationale Behörde eines Mitgliedstaats kann bei einer möglichen Nichteinhaltung der Artikel 5, 6 und 7 dieser Verordnung von Amts wegen eine Untersuchung in ihrem Hoheitsgebiet durchführen, wenn sie nach nationalem Recht hierfür zuständig ist und entsprechende Untersuchungsbefugnisse besitzt. Bevor sie eine erste förmliche Untersuchungsmaßnahme ergreift, unterrichtet sie die Kommission schriftlich. Die Einleitung eines Verfahrens durch die Kommission nach Artikel 20 entbindet die für die Durchsetzung der in Artikel 1 Absatz 6 genannten Vorschriften zuständigen nationalen Behörden der Mitgliedstaaten von der Möglichkeit, eine solche Untersuchung durchzuführen, oder beendet eine solche Untersuchung, wenn sie bereits läuft. Diese Behörden erstatten der Kommission Bericht über die Ergebnisse dieser Untersuchung, um die Kommission in ihrer Rolle als alleinige Durchsetzungsbehörde dieser Verordnung zu unterstützen."
605,605,eu_digital_markets_act,3.0,4.0,"(4) Die Kommission benennt ein Unternehmen, das zentrale Plattformdienste bereitstellt und alle in Absatz 2 genannten Schwellenwerte erreicht, unverzüglich und spätestens innerhalb von 45 Arbeitstagen nach Erhalt der vollständigen Angaben nach Absatz 3 als Torwächter."
606,606,eu_digital_markets_act,1.0,3.0,"(3) Diese Verordnung gilt nicht für Märkte im Zusammenhang mit a) elektronischen Kommunikationsnetzen im Sinne des Artikels 2 Nummer 1 der Richtlinie (EU) 2018/1972; b) elektronischen Kommunikationsdiensten im Sinne des Artikels 2 Nummer 4 der Richtlinie (EU) 2018/1972, ausgenommen nummernunabhängige interpersonelle Kommunikationsdienste."
607,607,eu_digital_markets_act,3.0,6.0,"(6) Der Kommission wird gemäß Artikel 49 die Befugnis übertragen, delegierte Rechtsakte zu erlassen, um diese Verordnung durch Festlegung der Methode zu ergänzen, anhand deren bestimmt wird, ob die in Absatz 2 des vorliegenden Artikels genannten quantitativen Schwellenwerte erreicht sind, und um diese Methode bei Bedarf regelmäßig an Marktentwicklungen und technologische Entwicklungen anzupassen."
608,608,eu_digital_markets_act,6.0,7.0,"(7) Der Torwächter ermöglicht Diensteanbietern und Anbietern von Hardware kostenlos wirksame Interoperabilität mit – und Zugang für Zwecke der Interoperabilität zu – denselben über das Betriebssystem oder den virtuellen Assistenten, das bzw. der im Benennungsbeschluss nach Artikel 3 Absatz 9 aufgeführt ist, zugegriffenen oder gesteuerten Hardware- und Software-Funktionen, die für die vom Torwächter bereitgestellten Dienste oder die von ihm bereitgestellte Hardware zur Verfügung stehen. Darüber hinaus ermöglicht der Torwächter gewerblichen Nutzern und alternativen Anbietern von Diensten, die zusammen mit zentralen Plattformdiensten oder zu deren Unterstützung erbracht werden, kostenlos wirksame Interoperabilität mit – und Zugang für Zwecke der Interoperabilität zu – denselben Betriebssystem-, Hardware- oder Software-Funktionen, die der Torwächter bei der Erbringung solcher Dienste zur Verfügung hat oder verwendet, unabhängig davon, ob die Funktionen Teil des Betriebssystems sind. Der Torwächter wird nicht daran gehindert, unbedingt erforderliche und angemessene Maßnahmen zu ergreifen, um sicherzustellen, dass die Integrität des Betriebssystems, des virtuellen Assistenten, der Hardware oder der Software-Funktionen, die vom Torwächter bereitgestellt werden, durch Interoperabilität nicht beeinträchtigt werden, sofern der Torwächter solche Maßnahmen hinreichend begründet."
609,609,eu_digital_markets_act,14.0,3.0,"(3) Erreichen infolge eines Zusammenschlusses nach Absatz 1 des vorliegenden Artikels weitere zentrale Plattformdienste für sich genommen die in Artikel 3 Absatz 2 Buchstabe b genannten Schwellenwerte, so teilt der betreffende Torwächter dies der Kommission innerhalb von zwei Monaten nach Vollzug des Zusammenschlusses mit und übermittelt ihr die in Artikel 3 Absatz 2 genannten Angaben."
610,610,eu_digital_markets_act,34.0,1.0,"(1) Vor Erlass eines Beschlusses nach Artikel 8, Artikel 9 Absatz 1, Artikel 10 Absatz 1, den Artikeln 17, 18, 24, 25, 29, 30 oder Artikel 31 Absatz 2 gibt die Kommission dem Torwächter oder dem betreffenden Unternehmen bzw. der betreffenden Unternehmensvereinigung Gelegenheit, sich zu Folgendem zu äußern: a) der vorläufigen Beurteilung der Kommission, einschließlich der Beschwerdepunkte, und b) den Maßnahmen, die die Kommission in Anbetracht der vorläufigen Beurteilung nach Buchstabe a dieses Absatzes zu treffen beabsichtigt."
611,611,eu_digital_markets_act,38.0,1.0,"(1) Die Kommission und die für die Durchsetzung der in Artikel 1 Absatz 6 genannten Vorschriften zuständigen nationalen Behörden der Mitgliedstaaten arbeiten zusammen und unterrichten einander über das Europäische Wettbewerbsnetz (ECN) über ihre jeweiligen Durchsetzungsmaßnahmen. Sie sind befugt, einander alle Informationen über tatsächliche oder rechtliche Umstände, einschließlich vertraulicher Informationen, mitzuteilen. Ist die zuständige Behörde nicht Mitglied des ECN, so trifft die Kommission die erforderlichen Vorkehrungen für die Zusammenarbeit und den Informationsaustausch in Fällen im Zusammenhang mit der Durchsetzung dieser Verordnung und der Durchsetzung der in Artikel 1 Absatz 6 genannten Fälle durch diese Behörden. Die Kommission kann diese Vorkehrungen in einem Durchführungsrechtsakt gemäß Artikel 46 Absatz 1 Buchstabe l festlegen."
612,612,eu_digital_markets_act,8.0,3.0,"(3) Ein Torwächter kann die Kommission ersuchen, ein Verfahren einzuleiten, um festzustellen, ob das Ziel der betreffenden Verpflichtung durch die Maßnahmen, die der Torwächter zur Gewährleistung der Einhaltung der Artikel 6 und 7 zu ergreifen beabsichtigt oder ergriffen hat, in Anbetracht der besonderen Umstände des Torwächters wirksam erreicht wird. Die Kommission entscheidet nach eigenem Ermessen über die Einleitung eines solchen Verfahrens, unter Wahrung der Grundsätze der Gleichbehandlung, der Verhältnismäßigkeit und der guten Verwaltungspraxis. Der Torwächter fügt seinem Ersuchen einen mit Gründen versehenen Schriftsatz bei, in dem er die Maßnahmen erläutert, die er zu ergreifen beabsichtigt oder ergriffen hat. Darüber hinaus stellt der Torwächter eine nichtvertrauliche Fassung seines mit Gründen versehenen Schriftsatzes zur Verfügung, die gemäß Absatz 6 an Dritte weitergegeben werden kann."
613,613,eu_digital_markets_act,31.0,1.0,"(1) Die Kommission kann einen Beschluss erlassen, mit dem gegen Unternehmen, einschließlich gegebenenfalls Torwächter, und Unternehmensvereinigungen tägliche Zwangsgelder bis zu einem Höchstbetrag von 5 % des im vorausgegangenen Geschäftsjahr weltweit erzielten durchschnittlichen Tagesumsatzes, berechnet ab dem im Beschluss genannten Tag, verhängt werden, um sie dazu zu zwingen, a) den von der Kommission durch einen nach Artikel 8 Absatz 2 erlassenen Beschluss festgelegten Maßnahmen nachzukommen, b) einem Beschluss nach Artikel 18 Absatz 1 nachzukommen, c) in Beantwortung eines im Wege eines Beschlusses nach Artikel 21 ergangenen Auskunftsverlangens innerhalb der gesetzten Frist richtige und vollständige Auskünfte zu erteilen, d) im den Zugang zu Daten, Algorithmen und Informationen über Tests als Antwort auf einen Antrag nach Artikel 21 Absatz 3 zu gewährleisten und diesbezügliche Erläuterungen zu geben, wie in einem Beschlusses nach Artikel 21 verlangt, e) eine Nachprüfung zu dulden, die mit einem Beschluss nach Artikel 23 angeordnet wurde, f) einem nach Artikel 24 erlassenen Beschluss zur Anordnung einstweiliger Maßnahmen nachzukommen, g) per Beschluss nach Artikel 25 Absatz 1 für bindend erklärte Verpflichtungszusagen einzuhalten, oder h) einem Beschluss nach Artikel 29 Absatz 1 nachzukommen."
614,614,eu_digital_markets_act,23.0,10.0,"(10) Wird die in Absatz 9 dieses Artikels genannte Genehmigung beantragt, so überprüft das nationale Gericht, ob der Beschluss der Kommission echt ist und die beantragten Zwangsmaßnahmen weder willkürlich noch, gemessen am Gegenstand der Nachprüfung, unverhältnismäßig sind. Bei der Prüfung der Verhältnismäßigkeit der Zwangsmaßnahmen kann das nationale Gericht die Kommission direkt oder über die für die Durchsetzung der in Artikel 1 Absatz 6 genannten Vorschriften zuständige nationale Behörde des Mitgliedstaats, um ausführliche Erläuterungen ersuchen, insbesondere zu den Gründen, aus denen die Kommission eine Zuwiderhandlung gegen diese Verordnung vermutet, sowie zur Schwere des mutmaßlichen Verstoßes und zur Art der Beteiligung des betreffenden Unternehmens. Das nationale Gericht darf jedoch weder die Notwendigkeit der Nachprüfung in Frage stellen noch Auskünfte aus den Akten der Kommission verlangen. Die Prüfung der Rechtmäßigkeit des Kommissionsbeschlusses ist dem Gerichtshof vorbehalten."
615,615,eu_digital_markets_act,17.0,4.0,"(4) Benennt die Kommission nach Artikel 3 Absatz 8 ein Unternehmen, das zentrale Plattformdienste bereitstellt, als Torwächter, das hinsichtlich seiner Tätigkeiten noch keine gefestigte und dauerhafte Position innehat, bei dem aber absehbar ist, dass es eine solche Position in naher Zukunft erlangen wird, so kann sie lediglich eine oder mehrere der Verpflichtungen des Artikels 5 Absätze 3 bis 6 und des Artikels 6 Absätze 4, 7, 9, 10 und 13, die im Benennungsbeschluss aufgeführt werden, für diesen Torwächter für anwendbar erklären. Die Kommission erklärt nur diejenigen Verpflichtungen für anwendbar, die angemessen und erforderlich sind, um zu verhindern, dass der betreffende Torwächter auf unfaire Weise hinsichtlich seiner Tätigkeiten eine gefestigte und dauerhafte Position erlangt. Die Kommission überprüft solche Benennungen im Einklang mit dem in Artikel 4 dargelegten Verfahren."
616,616,eu_digital_markets_act,49.0,4.0,(4) Vor dem Erlass eines delegierten Rechtsakts konsultiert die Kommission die von den einzelnen Mitgliedstaaten benannten Sachverständigen im Einklang mit den in der Interinstitutionellen Vereinbarung vom 13. April 2016 über bessere Rechtsetzung enthaltenen Grundsätzen.
617,617,eu_digital_markets_act,7.0,7.0,"(7) Den Endnutzern der nummernunabhängigen interpersonellen Kommunikationsdienste des Torwächters und des antragstellenden Anbieters nummernunabhängiger interpersoneller Kommunikationsdienste bleibt freigestellt, ob sie sich für die Nutzung der interoperablen grundlegenden Funktionen, die der Torwächter gemäß Absatz 1 bereitstellen kann, entscheiden."
618,618,eu_digital_markets_act,12.0,1.0,"(1) Der Kommission wird die Befugnis übertragen, gemäß Artikel 49 delegierte Rechtsakte zu erlassen, um diese Verordnung in Bezug auf die in den Artikeln 5 und 6 festgelegten Verpflichtungen zu ergänzen. Diese delegierten Rechtsakte stützen sich auf eine Marktuntersuchung nach Artikel 19, in deren Rahmen festgestellt wurde, dass diese Verpflichtungen aktualisiert werden müssen, um Praktiken zu begegnen, die die Bestreitbarkeit zentraler Plattformdienste beschränken oder in gleicher Weise unfair sind wie die Praktiken, denen mit den in den Artikeln 5 und 6 genannten Verpflichtungen begegnet werden soll."
619,619,eu_digital_markets_act,6.0,2.0,"(2) Der Torwächter darf im Wettbewerb mit gewerblichen Nutzern keine nicht öffentlich zugänglichen Daten verwenden, die von diesen gewerblichen Nutzern im Zusammenhang mit der Nutzung der betreffenden zentralen Plattformdienste oder der zusammen mit den betreffenden zentralen Plattformdiensten oder zu deren Unterstützung erbrachten Dienste generiert oder bereitgestellt werden, einschließlich der von den Kunden dieser gewerblichen Nutzer generierten oder bereitgestellten Daten. Für die Zwecke des Unterabsatzes 1 umfassen die nicht öffentlich zugänglichen Daten alle von gewerblichen Nutzern generierten aggregierten und nichtaggregierten Daten, die aus den kommerziellen Tätigkeiten gewerblicher Nutzer oder ihrer Kunden auf den betreffenden zentralen Plattformdiensten oder auf Diensten, die zusammen mit den betreffenden zentralen Plattformdiensten des Torwächters oder zu deren Unterstützung erbracht werden, abgeleitet oder durch diese erhoben werden können, einschließlich Klick-, Anfrage-, Ansichts- und Sprachdaten."
